fecha,demanda,no_habil,temp,es_dia_calido,es_dia_frio
2021-01-01 02:00:00,12329.594,1.0,22.2,0.0,0.0
2021-01-01 03:00:00,12097.918,1.0,22.2,0.0,0.0
2021-01-01 04:00:00,11805.739,1.0,21.8,0.0,0.0
2021-01-01 05:00:00,11447.416000000005,1.0,21.4,0.0,0.0
2021-01-01 06:00:00,11143.878999999995,1.0,20.7,0.0,0.0
2021-01-01 07:00:00,10643.006000000005,1.0,20.450000000000003,0.0,0.5
2021-01-01 08:00:00,9788.224000000002,1.0,20.700000000000003,0.0,0.5
2021-01-01 09:00:00,9721.631,1.0,23.200000000000003,0.0,0.0
2021-01-01 10:00:00,10047.268999999998,1.0,25.15,0.0,0.0
2021-01-01 11:00:00,10538.354000000005,1.0,27.35,0.0,0.0
2021-01-01 12:00:00,11219.556,1.0,29.25,0.5,0.0
2021-01-01 13:00:00,11969.295999999998,1.0,30.55,1.0,0.0
2021-01-01 14:00:00,12754.414000000002,1.0,31.450000000000003,1.0,0.0
2021-01-01 15:00:00,13440.707999999997,1.0,30.95,1.0,0.0
2021-01-01 16:00:00,13939.332,1.0,30.95,1.0,0.0
2021-01-01 17:00:00,14442.115,1.0,31.25,1.0,0.0
2021-01-01 18:00:00,14823.567,1.0,30.900000000000002,1.0,0.0
2021-01-01 19:00:00,14853.601,1.0,30.25,1.0,0.0
2021-01-01 20:00:00,14589.651000000002,1.0,29.6,0.5,0.0
2021-01-01 21:00:00,14236.315,1.0,27.35,0.0,0.0
2021-01-01 22:00:00,14937.673,1.0,25.45,0.0,0.0
2021-01-01 23:00:00,15968.887000000004,1.0,24.950000000000003,0.0,0.0
2021-01-02 00:00:00,15978.532,1.0,24.6,0.0,0.0
2021-01-02 01:00:00,15740.392999999998,1.0,24.9,0.0,0.0
2021-01-02 02:00:00,15301.802,1.0,24.25,0.0,0.0
2021-01-02 03:00:00,14638.811999999996,1.0,23.6,0.0,0.0
2021-01-02 04:00:00,13917.173,1.0,22.75,0.0,0.0
2021-01-02 05:00:00,13406.697,1.0,22.700000000000003,0.0,0.0
2021-01-02 06:00:00,13023.531000000004,1.0,22.700000000000003,0.0,0.0
2021-01-02 07:00:00,12509.998,1.0,22.700000000000003,0.0,0.0
2021-01-02 08:00:00,11840.089,1.0,23.5,0.0,0.0
2021-01-02 09:00:00,12144.736,1.0,24.700000000000003,0.0,0.0
2021-01-02 10:00:00,12901.063999999998,1.0,25.5,0.0,0.0
2021-01-02 11:00:00,13824.505000000005,1.0,26.35,0.0,0.0
2021-01-02 12:00:00,14796.04,1.0,27.6,0.0,0.0
2021-01-02 13:00:00,15616.161,1.0,28.75,0.5,0.0
2021-01-02 14:00:00,16672.51,1.0,29.5,0.5,0.0
2021-01-02 15:00:00,17596.495000000003,1.0,30.55,0.5,0.0
2021-01-02 16:00:00,18231.53,1.0,31.05,1.0,0.0
2021-01-02 17:00:00,18530.542,1.0,31.5,1.0,0.0
2021-01-02 18:00:00,18368.828000000005,1.0,32.650000000000006,1.0,0.0
2021-01-02 19:00:00,17927.067,1.0,31.7,1.0,0.0
2021-01-02 20:00:00,17238.87,1.0,29.9,0.5,0.0
2021-01-02 21:00:00,16626.09,1.0,28.1,0.0,0.0
2021-01-02 22:00:00,17379.453000000005,1.0,27.4,0.0,0.0
2021-01-02 23:00:00,18202.627000000004,1.0,27.0,0.0,0.0
2021-01-03 00:00:00,17861.623000000003,1.0,27.15,0.0,0.0
2021-01-03 01:00:00,17357.116,1.0,27.5,0.0,0.0
2021-01-03 02:00:00,16834.720999999998,1.0,26.7,0.0,0.0
2021-01-03 03:00:00,16201.215000000002,1.0,26.25,0.0,0.0
2021-01-03 04:00:00,15337.141999999998,1.0,25.549999999999997,0.0,0.0
2021-01-03 05:00:00,14639.477000000004,1.0,25.25,0.0,0.0
2021-01-03 06:00:00,14068.292,1.0,24.2,0.0,0.0
2021-01-03 07:00:00,13449.606000000002,1.0,23.45,0.0,0.0
2021-01-03 08:00:00,12460.467,1.0,23.05,0.0,0.0
2021-01-03 09:00:00,12233.399000000005,1.0,23.6,0.0,0.0
2021-01-03 10:00:00,12402.746000000005,1.0,24.1,0.0,0.0
2021-01-03 11:00:00,12883.752000000002,1.0,25.05,0.0,0.0
2021-01-03 12:00:00,13391.424,1.0,25.75,0.0,0.0
2021-01-03 13:00:00,14018.094000000005,1.0,26.8,0.0,0.0
2021-01-03 14:00:00,14870.603999999998,1.0,27.75,0.0,0.0
2021-01-03 15:00:00,15532.925,1.0,28.85,0.5,0.0
2021-01-03 16:00:00,15897.128000000004,1.0,30.15,1.0,0.0
2021-01-03 17:00:00,16122.96,1.0,30.35,1.0,0.0
2021-01-03 18:00:00,16068.090000000006,1.0,30.549999999999997,1.0,0.0
2021-01-03 19:00:00,15694.861000000004,1.0,29.1,0.5,0.0
2021-01-03 20:00:00,15188.207,1.0,27.4,0.0,0.0
2021-01-03 21:00:00,14919.255999999998,1.0,25.75,0.0,0.0
2021-01-03 22:00:00,15919.576999999996,1.0,24.55,0.0,0.0
2021-01-03 23:00:00,16857.411,1.0,24.549999999999997,0.0,0.0
2021-01-04 00:00:00,16860.702999999994,1.0,24.55,0.0,0.0
2021-01-04 01:00:00,16482.734,1.0,24.8,0.0,0.0
2021-01-04 02:00:00,15830.781000000004,0.0,25.200000000000003,0.0,0.0
2021-01-04 03:00:00,14984.871000000006,0.0,25.049999999999997,0.0,0.0
2021-01-04 04:00:00,14330.353000000005,0.0,24.5,0.0,0.0
2021-01-04 05:00:00,13817.954,0.0,23.7,0.0,0.0
2021-01-04 06:00:00,13557.432,0.0,23.15,0.0,0.0
2021-01-04 07:00:00,13378.969,0.0,22.95,0.0,0.0
2021-01-04 08:00:00,13110.028999999997,0.0,23.1,0.0,0.0
2021-01-04 09:00:00,13666.865000000002,0.0,23.35,0.0,0.0
2021-01-04 10:00:00,14745.838,0.0,23.85,0.0,0.0
2021-01-04 11:00:00,15729.639,0.0,24.35,0.0,0.0
2021-01-04 12:00:00,16626.452999999994,0.0,25.5,0.0,0.0
2021-01-04 13:00:00,17619.431,0.0,26.3,0.0,0.0
2021-01-04 14:00:00,18620.083999999995,0.0,27.65,0.0,0.0
2021-01-04 15:00:00,19523.379,0.0,28.9,0.5,0.0
2021-01-04 16:00:00,20021.709000000003,0.0,28.9,0.5,0.0
2021-01-04 17:00:00,20136.126,0.0,28.95,0.5,0.0
2021-01-04 18:00:00,19776.828999999994,0.0,28.35,0.0,0.0
2021-01-04 19:00:00,18964.484000000008,0.0,27.1,0.0,0.0
2021-01-04 20:00:00,18012.464000000007,0.0,25.55,0.0,0.0
2021-01-04 21:00:00,17234.592000000004,0.0,24.65,0.0,0.0
2021-01-04 22:00:00,17795.619000000006,0.0,24.549999999999997,0.0,0.0
2021-01-04 23:00:00,18683.612,0.0,24.35,0.0,0.0
2021-01-05 00:00:00,18528.749,0.0,23.9,0.0,0.0
2021-01-05 01:00:00,17971.016999999996,0.0,23.8,0.0,0.0
2021-01-05 02:00:00,17024.394,0.0,23.450000000000003,0.0,0.0
2021-01-05 03:00:00,15985.789,0.0,23.0,0.0,0.0
2021-01-05 04:00:00,15275.328,0.0,23.0,0.0,0.0
2021-01-05 05:00:00,14780.856999999998,0.0,22.950000000000003,0.0,0.0
2021-01-05 06:00:00,14448.747,0.0,23.25,0.0,0.0
2021-01-05 07:00:00,14158.776000000002,0.0,23.15,0.0,0.0
2021-01-05 08:00:00,13737.655000000002,0.0,23.95,0.0,0.0
2021-01-05 09:00:00,14143.965000000002,0.0,24.799999999999997,0.0,0.0
2021-01-05 10:00:00,15175.291000000005,0.0,25.9,0.0,0.0
2021-01-05 11:00:00,16039.419999999998,0.0,26.55,0.0,0.0
2021-01-05 12:00:00,16755.942000000003,0.0,26.95,0.0,0.0
2021-01-05 13:00:00,17418.761000000006,0.0,27.8,0.0,0.0
2021-01-05 14:00:00,18274.116,0.0,28.7,0.0,0.0
2021-01-05 15:00:00,18914.79,0.0,29.5,0.5,0.0
2021-01-05 16:00:00,19035.149,0.0,26.95,0.0,0.0
2021-01-05 17:00:00,18723.542,0.0,26.950000000000003,0.0,0.0
2021-01-05 18:00:00,18196.737000000005,0.0,27.6,0.0,0.0
2021-01-05 19:00:00,17342.429000000007,0.0,24.75,0.0,0.0
2021-01-05 20:00:00,16544.549000000003,0.0,23.9,0.0,0.0
2021-01-05 21:00:00,16147.274000000005,0.0,23.4,0.0,0.0
2021-01-05 22:00:00,16963.181,0.0,23.3,0.0,0.0
2021-01-05 23:00:00,17592.596,0.0,23.200000000000003,0.0,0.0
2021-01-06 00:00:00,17173.983,0.0,23.05,0.0,0.0
2021-01-06 01:00:00,16596.382,0.0,23.2,0.0,0.0
2021-01-06 02:00:00,15706.328999999998,0.0,23.45,0.0,0.0
2021-01-06 03:00:00,14768.265,0.0,23.6,0.0,0.0
2021-01-06 04:00:00,14131.17,0.0,23.45,0.0,0.0
2021-01-06 05:00:00,13672.798,0.0,23.3,0.0,0.0
2021-01-06 06:00:00,13403.2,0.0,22.35,0.0,0.0
2021-01-06 07:00:00,13264.836,0.0,21.85,0.0,0.0
2021-01-06 08:00:00,12904.888,0.0,21.4,0.0,0.0
2021-01-06 09:00:00,13183.866,0.0,20.55,0.0,0.5
2021-01-06 10:00:00,13856.163,0.0,20.35,0.0,0.5
2021-01-06 11:00:00,14441.54,0.0,20.7,0.0,0.5
2021-01-06 12:00:00,14903.723999999998,0.0,21.6,0.0,0.0
2021-01-06 13:00:00,15326.443,0.0,21.85,0.0,0.0
2021-01-06 14:00:00,15668.257999999998,0.0,22.25,0.0,0.0
2021-01-06 15:00:00,15956.022,0.0,22.75,0.0,0.0
2021-01-06 16:00:00,16066.888,0.0,22.6,0.0,0.0
2021-01-06 17:00:00,16026.607,0.0,24.25,0.0,0.0
2021-01-06 18:00:00,15892.873000000003,0.0,25.65,0.0,0.0
2021-01-06 19:00:00,15673.839000000004,0.0,25.6,0.0,0.0
2021-01-06 20:00:00,15337.628000000002,0.0,25.5,0.0,0.0
2021-01-06 21:00:00,15206.252,0.0,24.549999999999997,0.0,0.0
2021-01-06 22:00:00,16071.913000000002,0.0,24.05,0.0,0.0
2021-01-06 23:00:00,16710.141,0.0,22.95,0.0,0.0
2021-01-07 00:00:00,16209.861,0.0,21.950000000000003,0.0,0.0
2021-01-07 01:00:00,15394.481999999996,0.0,20.9,0.0,0.0
2021-01-07 02:00:00,14593.737,0.0,20.6,0.0,0.0
2021-01-07 03:00:00,13750.15,0.0,20.4,0.0,0.5
2021-01-07 04:00:00,13149.589999999997,0.0,20.1,0.0,0.5
2021-01-07 05:00:00,12779.401000000002,0.0,19.9,0.0,1.0
2021-01-07 06:00:00,12596.502,0.0,19.549999999999997,0.0,1.0
2021-01-07 07:00:00,12498.571999999998,0.0,19.05,0.0,1.0
2021-01-07 08:00:00,12233.432,0.0,19.85,0.0,1.0
2021-01-07 09:00:00,12769.522,0.0,20.4,0.0,0.5
2021-01-07 10:00:00,13752.842000000002,0.0,21.6,0.0,0.0
2021-01-07 11:00:00,14662.47,0.0,23.3,0.0,0.0
2021-01-07 12:00:00,15327.855000000003,0.0,24.950000000000003,0.0,0.0
2021-01-07 13:00:00,15970.489,0.0,27.25,0.0,0.0
2021-01-07 14:00:00,16650.243,0.0,29.05,0.5,0.0
2021-01-07 15:00:00,17318.102,0.0,31.200000000000003,1.0,0.0
2021-01-07 16:00:00,17767.768999999997,0.0,32.75,1.0,0.0
2021-01-07 17:00:00,18159.759,0.0,33.05,1.0,0.0
2021-01-07 18:00:00,18371.203,0.0,33.3,1.0,0.0
2021-01-07 19:00:00,18115.888000000003,0.0,33.75,1.0,0.0
2021-01-07 20:00:00,17519.48700000001,0.0,32.95,1.0,0.0
2021-01-07 21:00:00,17011.526,0.0,31.45,1.0,0.0
2021-01-07 22:00:00,17811.257,0.0,30.05,0.5,0.0
2021-01-07 23:00:00,18718.306,0.0,27.75,0.5,0.0
2021-01-08 00:00:00,18359.807000000004,0.0,27.1,0.0,0.0
2021-01-08 01:00:00,17667.804000000004,0.0,25.6,0.0,0.0
2021-01-08 02:00:00,16760.809,0.0,26.799999999999997,0.0,0.0
2021-01-08 03:00:00,15754.643,0.0,26.05,0.0,0.0
2021-01-08 04:00:00,15095.834000000004,0.0,25.549999999999997,0.0,0.0
2021-01-08 05:00:00,14504.173,0.0,24.450000000000003,0.0,0.0
2021-01-08 06:00:00,14015.107,0.0,22.95,0.0,0.0
2021-01-08 07:00:00,13730.778,0.0,22.75,0.0,0.0
2021-01-08 08:00:00,13320.838,0.0,22.65,0.0,0.0
2021-01-08 09:00:00,13812.876000000002,0.0,23.25,0.0,0.0
2021-01-08 10:00:00,14813.933000000005,0.0,23.6,0.0,0.0
2021-01-08 11:00:00,15817.857999999997,0.0,25.0,0.0,0.0
2021-01-08 12:00:00,16568.949000000004,0.0,26.049999999999997,0.0,0.0
2021-01-08 13:00:00,17354.609999999997,0.0,26.45,0.0,0.0
2021-01-08 14:00:00,18191.67300000001,0.0,28.05,0.0,0.0
2021-01-08 15:00:00,19035.757,0.0,28.049999999999997,0.5,0.0
2021-01-08 16:00:00,19464.829,0.0,27.4,0.0,0.0
2021-01-08 17:00:00,19545.813,0.0,29.05,0.5,0.0
2021-01-08 18:00:00,19263.098,0.0,29.15,0.5,0.0
2021-01-08 19:00:00,18637.654,0.0,28.75,0.5,0.0
2021-01-08 20:00:00,17723.365999999998,0.0,27.0,0.0,0.0
2021-01-08 21:00:00,17075.356,0.0,25.05,0.0,0.0
2021-01-08 22:00:00,17701.759000000005,0.0,24.45,0.0,0.0
2021-01-08 23:00:00,18223.316,0.0,23.8,0.0,0.0
2021-01-09 00:00:00,17838.825999999997,0.0,23.55,0.0,0.0
2021-01-09 01:00:00,17269.249999999993,0.0,23.3,0.0,0.0
2021-01-09 02:00:00,16414.719,1.0,22.7,0.0,0.0
2021-01-09 03:00:00,15544.863,1.0,22.75,0.0,0.0
2021-01-09 04:00:00,14828.596,1.0,22.0,0.0,0.0
2021-01-09 05:00:00,14254.726,1.0,21.049999999999997,0.0,0.0
2021-01-09 06:00:00,13854.840000000006,1.0,20.75,0.0,0.5
2021-01-09 07:00:00,13356.189,1.0,20.85,0.0,0.0
2021-01-09 08:00:00,12594.481000000002,1.0,21.5,0.0,0.0
2021-01-09 09:00:00,12492.036000000002,1.0,22.1,0.0,0.0
2021-01-09 10:00:00,12980.525000000003,1.0,22.75,0.0,0.0
2021-01-09 11:00:00,13580.261999999995,1.0,23.35,0.0,0.0
2021-01-09 12:00:00,14008.139,1.0,23.25,0.0,0.0
2021-01-09 13:00:00,14309.842,1.0,24.55,0.0,0.0
2021-01-09 14:00:00,14806.021000000004,1.0,25.8,0.0,0.0
2021-01-09 15:00:00,15321.515,1.0,25.799999999999997,0.0,0.0
2021-01-09 16:00:00,15741.521,1.0,25.85,0.0,0.0
2021-01-09 17:00:00,16052.967000000004,1.0,25.700000000000003,0.0,0.0
2021-01-09 18:00:00,16115.684,1.0,25.85,0.0,0.0
2021-01-09 19:00:00,16006.376000000004,1.0,25.2,0.0,0.0
2021-01-09 20:00:00,15664.891,1.0,25.0,0.0,0.0
2021-01-09 21:00:00,15326.272999999996,1.0,24.6,0.0,0.0
2021-01-09 22:00:00,16037.542,1.0,24.5,0.0,0.0
2021-01-09 23:00:00,16992.635000000002,1.0,24.5,0.0,0.0
2021-01-10 00:00:00,16602.107000000004,1.0,24.4,0.0,0.0
2021-01-10 01:00:00,16121.341000000002,1.0,24.4,0.0,0.0
2021-01-10 02:00:00,15448.859999999995,1.0,24.55,0.0,0.0
2021-01-10 03:00:00,14733.404,1.0,24.2,0.0,0.0
2021-01-10 04:00:00,14028.109000000004,1.0,23.700000000000003,0.0,0.0
2021-01-10 05:00:00,13596.460999999996,1.0,23.05,0.0,0.0
2021-01-10 06:00:00,13158.067,1.0,22.8,0.0,0.0
2021-01-10 07:00:00,12701.781,1.0,22.700000000000003,0.0,0.0
2021-01-10 08:00:00,11719.803000000002,1.0,23.0,0.0,0.0
2021-01-10 09:00:00,11680.663000000002,1.0,23.8,0.0,0.0
2021-01-10 10:00:00,12295.501000000002,1.0,24.6,0.0,0.0
2021-01-10 11:00:00,12976.951,1.0,25.85,0.0,0.0
2021-01-10 12:00:00,13859.375000000002,1.0,26.9,0.0,0.0
2021-01-10 13:00:00,14767.442,1.0,28.35,0.0,0.0
2021-01-10 14:00:00,15878.893000000002,1.0,29.8,1.0,0.0
2021-01-10 15:00:00,16947.842,1.0,30.3,1.0,0.0
2021-01-10 16:00:00,17640.050000000007,1.0,31.0,1.0,0.0
2021-01-10 17:00:00,18035.973,1.0,30.75,1.0,0.0
2021-01-10 18:00:00,17957.368000000002,1.0,29.650000000000002,0.5,0.0
2021-01-10 19:00:00,17522.117000000006,1.0,29.0,0.5,0.0
2021-01-10 20:00:00,16842.877,1.0,27.35,0.0,0.0
2021-01-10 21:00:00,16370.183000000005,1.0,26.6,0.0,0.0
2021-01-10 22:00:00,17241.878,1.0,26.15,0.0,0.0
2021-01-10 23:00:00,18682.333,1.0,26.5,0.0,0.0
2021-01-11 00:00:00,19224.586,1.0,27.0,0.0,0.0
2021-01-11 01:00:00,19186.743,1.0,29.5,0.0,0.0
2021-01-11 02:00:00,18418.300000000003,0.0,27.6,0.0,0.0
2021-01-11 03:00:00,16882.286999999997,0.0,22.95,0.0,0.0
2021-01-11 04:00:00,15608.044000000002,0.0,19.9,0.0,1.0
2021-01-11 05:00:00,14943.119000000004,0.0,19.1,0.0,1.0
2021-01-11 06:00:00,14475.302,0.0,18.8,0.0,1.0
2021-01-11 07:00:00,14185.538000000002,0.0,18.8,0.0,1.0
2021-01-11 08:00:00,13951.959000000004,0.0,19.05,0.0,1.0
2021-01-11 09:00:00,14049.258,0.0,19.299999999999997,0.0,1.0
2021-01-11 10:00:00,14830.511000000004,0.0,19.9,0.0,1.0
2021-01-11 11:00:00,15500.04,0.0,20.0,0.0,0.5
2021-01-11 12:00:00,15914.687000000002,0.0,19.75,0.0,1.0
2021-01-11 13:00:00,16285.022,0.0,19.65,0.0,1.0
2021-01-11 14:00:00,16701.384000000002,0.0,20.299999999999997,0.0,0.5
2021-01-11 15:00:00,17030.203,0.0,21.4,0.0,0.0
2021-01-11 16:00:00,16658.006000000005,0.0,22.4,0.0,0.0
2021-01-11 17:00:00,16530.356999999996,0.0,23.35,0.0,0.0
2021-01-11 18:00:00,16654.727000000003,0.0,22.95,0.0,0.0
2021-01-11 19:00:00,16493.788000000004,0.0,23.7,0.0,0.0
2021-01-11 20:00:00,15982.13,0.0,24.0,0.0,0.0
2021-01-11 21:00:00,15700.415000000005,0.0,23.35,0.0,0.0
2021-01-11 22:00:00,16533.254,0.0,22.299999999999997,0.0,0.0
2021-01-11 23:00:00,17350.246000000003,0.0,21.9,0.0,0.0
2021-01-12 00:00:00,16959.917999999998,0.0,22.85,0.0,0.0
2021-01-12 01:00:00,16078.304999999997,0.0,21.6,0.0,0.0
2021-01-12 02:00:00,15271.888000000004,0.0,21.1,0.0,0.0
2021-01-12 03:00:00,14338.743,0.0,20.45,0.0,0.5
2021-01-12 04:00:00,13739.711,0.0,19.0,0.0,1.0
2021-01-12 05:00:00,13250.928000000002,0.0,18.5,0.0,1.0
2021-01-12 06:00:00,12920.02,0.0,17.6,0.0,1.0
2021-01-12 07:00:00,12694.054000000002,0.0,17.15,0.0,1.0
2021-01-12 08:00:00,12382.236,0.0,17.1,0.0,1.0
2021-01-12 09:00:00,12630.132,0.0,17.75,0.0,1.0
2021-01-12 10:00:00,13370.039,0.0,19.05,0.0,1.0
2021-01-12 11:00:00,13973.474999999997,0.0,20.3,0.0,0.5
2021-01-12 12:00:00,14303.006000000008,0.0,21.65,0.0,0.0
2021-01-12 13:00:00,14608.389,0.0,22.75,0.0,0.0
2021-01-12 14:00:00,14867.121000000005,0.0,23.5,0.0,0.0
2021-01-12 15:00:00,15012.838,0.0,23.450000000000003,0.0,0.0
2021-01-12 16:00:00,15055.939000000004,0.0,23.6,0.0,0.0
2021-01-12 17:00:00,15131.620000000004,0.0,23.75,0.0,0.0
2021-01-12 18:00:00,15107.463,0.0,24.15,0.0,0.0
2021-01-12 19:00:00,15049.011000000004,0.0,23.1,0.0,0.0
2021-01-12 20:00:00,14824.61,0.0,22.35,0.0,0.0
2021-01-12 21:00:00,14635.709,0.0,21.35,0.0,0.0
2021-01-12 22:00:00,15537.015,0.0,20.9,0.0,0.5
2021-01-12 23:00:00,16326.323,0.0,20.799999999999997,0.0,0.5
2021-01-13 00:00:00,15706.341000000004,0.0,20.85,0.0,0.0
2021-01-13 01:00:00,14958.017,0.0,20.6,0.0,0.0
2021-01-13 02:00:00,14292.06,0.0,20.35,0.0,0.5
2021-01-13 03:00:00,13450.436,0.0,20.3,0.0,1.0
2021-01-13 04:00:00,12772.600000000004,0.0,19.55,0.0,1.0
2021-01-13 05:00:00,12443.785000000002,0.0,19.4,0.0,1.0
2021-01-13 06:00:00,12251.671000000004,0.0,19.05,0.0,1.0
2021-01-13 07:00:00,12200.672,0.0,18.549999999999997,0.0,1.0
2021-01-13 08:00:00,12096.651000000002,0.0,19.3,0.0,1.0
2021-01-13 09:00:00,12659.358999999991,0.0,20.15,0.0,0.5
2021-01-13 10:00:00,13437.53,0.0,20.65,0.0,0.5
2021-01-13 11:00:00,14262.927,0.0,21.75,0.0,0.0
2021-01-13 12:00:00,14754.864,0.0,23.0,0.0,0.0
2021-01-13 13:00:00,15446.058999999996,0.0,24.05,0.0,0.0
2021-01-13 14:00:00,16094.261000000006,0.0,24.25,0.0,0.0
2021-01-13 15:00:00,16570.194999999996,0.0,25.25,0.0,0.0
2021-01-13 16:00:00,16853.434999999998,0.0,25.65,0.0,0.0
2021-01-13 17:00:00,16943.168000000005,0.0,25.75,0.0,0.0
2021-01-13 18:00:00,16851.612,0.0,25.75,0.0,0.0
2021-01-13 19:00:00,16526.624000000003,0.0,24.6,0.0,0.0
2021-01-13 20:00:00,16055.176,0.0,23.7,0.0,0.0
2021-01-13 21:00:00,15783.309,0.0,23.0,0.0,0.0
2021-01-13 22:00:00,16594.396,0.0,22.4,0.0,0.0
2021-01-13 23:00:00,17136.072,0.0,21.950000000000003,0.0,0.0
2021-01-14 00:00:00,16699.104,0.0,21.75,0.0,0.0
2021-01-14 01:00:00,15976.794000000004,0.0,22.0,0.0,0.0
2021-01-14 02:00:00,15123.161000000002,0.0,21.1,0.0,0.5
2021-01-14 03:00:00,14168.057,0.0,20.3,0.0,0.5
2021-01-14 04:00:00,13574.820000000002,0.0,19.8,0.0,1.0
2021-01-14 05:00:00,13149.963999999998,0.0,19.5,0.0,1.0
2021-01-14 06:00:00,12905.344,0.0,19.2,0.0,1.0
2021-01-14 07:00:00,12855.358000000002,0.0,19.05,0.0,1.0
2021-01-14 08:00:00,12549.687999999996,0.0,19.5,0.0,1.0
2021-01-14 09:00:00,12966.946999999998,0.0,20.25,0.0,0.5
2021-01-14 10:00:00,13874.716,0.0,21.05,0.0,0.0
2021-01-14 11:00:00,14730.351000000004,0.0,22.0,0.0,0.0
2021-01-14 12:00:00,15373.911999999998,0.0,23.799999999999997,0.0,0.0
2021-01-14 13:00:00,16016.367000000002,0.0,24.85,0.0,0.0
2021-01-14 14:00:00,16742.089000000004,0.0,25.6,0.0,0.0
2021-01-14 15:00:00,17360.699999999997,0.0,26.65,0.0,0.0
2021-01-14 16:00:00,17757.095000000005,0.0,27.65,0.0,0.0
2021-01-14 17:00:00,17958.015000000003,0.0,27.85,0.0,0.0
2021-01-14 18:00:00,17876.483999999997,0.0,26.9,0.0,0.0
2021-01-14 19:00:00,17552.141000000003,0.0,25.7,0.0,0.0
2021-01-14 20:00:00,16965.197000000004,0.0,24.6,0.0,0.0
2021-01-14 21:00:00,16525.093999999994,0.0,23.85,0.0,0.0
2021-01-14 22:00:00,17261.864999999998,0.0,23.799999999999997,0.0,0.0
2021-01-14 23:00:00,18059.24,0.0,24.5,0.0,0.0
2021-01-15 00:00:00,17742.144,0.0,24.85,0.0,0.0
2021-01-15 01:00:00,17104.507999999994,0.0,24.7,0.0,0.0
2021-01-15 02:00:00,16259.842999999995,0.0,23.45,0.0,0.0
2021-01-15 03:00:00,15415.218,0.0,22.6,0.0,0.0
2021-01-15 04:00:00,14755.783000000005,0.0,22.3,0.0,0.0
2021-01-15 05:00:00,14286.713000000003,0.0,21.85,0.0,0.0
2021-01-15 06:00:00,14034.392,0.0,21.65,0.0,0.0
2021-01-15 07:00:00,13872.969,0.0,21.4,0.0,0.0
2021-01-15 08:00:00,13610.022,0.0,21.35,0.0,0.0
2021-01-15 09:00:00,13850.947000000002,0.0,21.55,0.0,0.0
2021-01-15 10:00:00,14797.735,0.0,22.5,0.0,0.0
2021-01-15 11:00:00,15500.035999999998,0.0,22.1,0.0,0.0
2021-01-15 12:00:00,15881.754,0.0,22.05,0.0,0.0
2021-01-15 13:00:00,16262.500000000002,0.0,21.950000000000003,0.0,0.0
2021-01-15 14:00:00,16711.474,0.0,21.9,0.0,0.0
2021-01-15 15:00:00,17057.071,0.0,21.9,0.0,0.0
2021-01-15 16:00:00,17136.268000000004,0.0,21.55,0.0,0.0
2021-01-15 17:00:00,17027.253,0.0,20.8,0.0,0.0
2021-01-15 18:00:00,16861.673000000006,0.0,21.0,0.0,0.0
2021-01-15 19:00:00,16656.909,0.0,21.35,0.0,0.0
2021-01-15 20:00:00,16080.124000000002,0.0,21.45,0.0,0.0
2021-01-15 21:00:00,15720.316000000006,0.0,21.85,0.0,0.0
2021-01-15 22:00:00,16440.447999999997,0.0,21.55,0.0,0.0
2021-01-15 23:00:00,16988.224000000002,0.0,21.6,0.0,0.0
2021-01-16 00:00:00,16469.73,0.0,21.4,0.0,0.0
2021-01-16 01:00:00,15924.911,0.0,20.4,0.0,0.0
2021-01-16 02:00:00,15133.189000000002,1.0,21.15,0.0,0.0
2021-01-16 03:00:00,14351.161999999998,1.0,21.45,0.0,0.0
2021-01-16 04:00:00,13668.243,1.0,21.4,0.0,0.0
2021-01-16 05:00:00,13193.313000000004,1.0,21.5,0.0,0.0
2021-01-16 06:00:00,12949.898000000005,1.0,21.5,0.0,0.0
2021-01-16 07:00:00,12718.092000000002,1.0,21.6,0.0,0.0
2021-01-16 08:00:00,12175.073,1.0,21.700000000000003,0.0,0.0
2021-01-16 09:00:00,12186.993,1.0,21.9,0.0,0.0
2021-01-16 10:00:00,12731.650999999998,1.0,23.2,0.0,0.0
2021-01-16 11:00:00,13362.28,1.0,24.2,0.0,0.0
2021-01-16 12:00:00,14047.735999999995,1.0,25.200000000000003,0.0,0.0
2021-01-16 13:00:00,14482.279,1.0,27.75,0.0,0.0
2021-01-16 14:00:00,14966.957,1.0,29.25,0.0,0.0
2021-01-16 15:00:00,15229.769,1.0,29.7,1.0,0.0
2021-01-16 16:00:00,15383.871000000005,1.0,31.25,1.0,0.0
2021-01-16 17:00:00,15365.913000000002,1.0,31.35,1.0,0.0
2021-01-16 18:00:00,15179.951,1.0,30.35,1.0,0.0
2021-01-16 19:00:00,14782.12,1.0,26.65,0.0,0.0
2021-01-16 20:00:00,14240.420999999997,1.0,25.5,0.0,0.0
2021-01-16 21:00:00,14106.273,1.0,23.3,0.0,0.0
2021-01-16 22:00:00,14821.225999999995,1.0,22.25,0.0,0.0
2021-01-16 23:00:00,15268.065000000004,1.0,21.4,0.0,0.0
2021-01-17 00:00:00,14599.823,1.0,20.55,0.0,0.5
2021-01-17 01:00:00,13830.204,1.0,19.1,0.0,1.0
2021-01-17 02:00:00,13122.112,1.0,18.75,0.0,1.0
2021-01-17 03:00:00,12411.715,1.0,17.799999999999997,0.0,1.0
2021-01-17 04:00:00,11820.825,1.0,17.25,0.0,1.0
